2000	0.5863
2005	0.6201
2010	0.6466
2015	0.6997
2020	0.7218
2025	0.6147
2030	0.6795
2035	0.7188
2040	0.6325
2045	0.6598
2050	0.8049
2055	0.6204
2060	0.6554
2065	0.7651
2070	0.5699
2075	0.796
2080	0.5638
2085	0.6838
2090	0.6448
2095	0.6553
2100	0.733
2105	0.7611
2110	0.7466
2115	0.8619
2120	0.7502
2125	0.6498
2130	0.788
2135	0.6312
2140	0.7492
2145	0.8105
2150	0.7092
2155	0.8127
2160	0.6823
2165	0.7607
2170	0.7504
2175	0.7554
2180	0.8034
2185	0.6711
2190	0.7219
2195	0.6598
2200	0.6833
2205	0.671
2210	0.73
2215	0.6023
2220	0.7956
2225	0.8433
2230	0.5891
2235	0.6406
2240	0.7491
2245	0.7455
2250	0.6525
2255	0.7169
2260	0.661
2265	0.6937
2270	0.8057
2275	0.8699
2280	0.6575
2285	0.6278
2290	0.8079
2295	0.6093
2300	0.7193
2305	0.6234
2310	0.6871
2315	0.7496
2320	0.5905
2325	0.7006
2330	0.6878
2335	0.6291
2340	0.6365
2345	0.6489
2350	0.7212
2355	0.7933
2360	0.6828
2365	0.6807
2370	0.757
2375	0.6881
2380	0.7753
2385	0.6366
2390	0.7346
2395	0.803
2400	0.7007
2405	0.765
2410	0.706
2415	0.8154
2420	0.6547
2425	0.7327
2430	0.7709
2435	0.6433
2440	0.6831
2445	0.7088
2450	0.8446
2455	0.7629
2460	0.7496
2465	0.6408
2470	0.7438
2475	0.8206
2480	0.6075
2485	0.6245
2490	0.6625
2495	0.792
2500	0.7025
2505	0.7257
2510	0.6666
2515	0.6573
2520	0.7028
2525	0.6757
2530	0.6202
2535	0.9074
2540	0.7476
2545	0.5556
2550	0.6973
2555	0.6706
2560	0.5633
2565	0.7565
2570	0.7669
2575	0.7734
2580	0.6799
2585	0.7177
2590	0.6559
2595	0.5291
2600	0.72
2605	0.6733
2610	0.7567
2615	0.819
2620	0.6503
2625	0.6145
2630	0.654
2635	0.6988
2640	0.787
2645	0.5851
2650	0.708
2655	0.764
2660	0.7154
2665	0.5872
2670	0.7462
2675	0.7929
2680	0.7061
