2000	3.656
2005	3.683
2010	3.528
2015	3.737
2020	3.59
2025	3.557
2030	3.547
2035	3.628
2040	3.523
2045	3.478
2050	3.615
2055	3.607
2060	3.612
2065	3.441
2070	3.549
2075	3.467
2080	3.578
2085	3.533
2090	3.534
2095	3.424
2100	3.442
2105	3.376
2110	3.411
2115	3.351
2120	3.191
2125	3.137
2130	3.171
2135	3.113
2140	3.105
2145	3.147
2150	3.015
2155	3.17
2160	3.17
2165	3.214
2170	3.261
2175	3.193
2180	3.195
2185	3.311
2190	3.189
2195	3.222
2200	3.204
2205	3.287
2210	3.21
2215	3.118
2220	3.113
2225	3.07
2230	3.329
2235	3.078
2240	3.101
2245	3.06
2250	3.044
2255	3.096
2260	3.147
2265	3.008
2270	2.961
2275	3.122
2280	3.208
2285	3.146
2290	3.207
2295	3.144
2300	3.129
2305	3.071
2310	3.28
2315	3.183
2320	3.285
2325	3.347
2330	3.306
2335	3.417
2340	3.322
2345	3.286
2350	3.262
2355	3.348
2360	3.333
2365	3.318
2370	3.337
2375	3.331
2380	3.387
2385	3.335
2390	3.292
2395	3.34
2400	3.227
2405	3.164
2410	3.24
2415	3.214
2420	3.151
2425	3.165
2430	3.052
2435	3.133
2440	3.18
2445	3.24
2450	3.209
2455	3.23
2460	3.305
2465	3.349
2470	3.301
2475	3.29
2480	3.278
2485	3.243
2490	3.354
2495	3.191
2500	3.175
2505	3.259
2510	3.299
2515	3.175
2520	3.336
2525	3.248
2530	3.172
2535	3.259
2540	3.206
2545	3.21
2550	3.362
2555	3.351
2560	3.353
2565	3.418
2570	3.496
2575	3.54
2580	3.449
2585	3.347
2590	3.31
2595	3.355
2600	3.446
2605	3.397
2610	3.426
2615	3.426
2620	3.354
2625	3.608
2630	3.62
2635	3.493
2640	3.575
2645	3.571
2650	3.612
2655	3.378
2660	3.482
2665	3.541
2670	3.582
2675	3.662
2680	3.644
2685	3.518
2690	3.541
2695	3.482
2700	3.634
2705	3.751
2710	3.784
2715	3.747
2720	3.707
2725	3.629
2730	3.644
2735	3.582
2740	3.455
2745	3.383
2750	3.444
2755	3.46
2760	3.321
2765	3.353
2770	3.473
2775	3.411
2780	3.412
2785	3.463
2790	3.457
2795	3.497
2800	3.467
2805	3.456
2810	3.45
2815	3.464
2820	3.434
2825	3.325
2830	3.466
2835	3.361
2840	3.392
2845	3.481
2850	3.394
2855	3.407
2860	3.387
2865	3.356
2870	3.249
2875	3.284
2880	3.323
2885	3.298
2890	3.364
2895	3.336
2900	3.307
2905	3.331
2910	3.451
2915	3.359
2920	3.267
2925	3.28
2930	3.156
2935	3.262
2940	3.298
2945	3.21
2950	3.33
2955	3.388
2960	3.381
2965	3.299
2970	3.458
2975	3.488
2980	3.499
2985	3.588
2990	3.565
2995	3.544
3000	3.44
3005	3.474
3010	3.323
3015	3.359
3020	3.337
3025	3.286
3030	3.364
3035	3.347
3040	3.219
3045	3.329
3050	3.345
3055	3.43
3060	3.31
3065	3.292
3070	3.288
3075	3.358
3080	3.43
3085	3.403
3090	3.333
3095	3.322
3100	3.26
3105	3.278
3110	3.423
3115	3.419
3120	3.442
3125	3.439
3130	3.495
3135	3.447
3140	3.477
3145	3.449
3150	3.458
3155	3.467
3160	3.545
3165	3.564
3170	3.451
3175	3.516
3180	3.499
3185	3.502
3190	3.541
3195	3.494
3200	3.541
3205	3.496
3210	3.549
3215	3.507
3220	3.444
3225	3.443
3230	3.442
3235	3.447
3240	3.417
3245	3.401
3250	3.288
3255	3.313
3260	3.283
3265	3.274
3270	3.161
3275	3.163
3280	3.234
3285	3.252
3290	3.185
3295	3.182
3300	3.176
3305	3.057
3310	3.223
3315	3.124
3320	3.059
3325	3.131
3330	3.369
3335	3.287
3340	3.156
3345	3.188
3350	3.14
3355	3.157
3360	3.248
3365	3.244
3370	3.299
3375	3.362
3380	3.318
3385	3.351
3390	3.411
3395	3.485
3400	3.512
3405	3.49
3410	3.263
3415	3.428
3420	3.382
3425	3.304
3430	3.332
3435	3.338
3440	3.353
3445	3.243
3450	3.07
3455	3.195
3460	3.197
3465	3.181
3470	3.161
3475	3.023
3480	3.084
3485	3.088
3490	2.95
3495	3.066
3500	3.166
3505	3.145
3510	3.016
3515	3.096
3520	3.027
3525	3.013
3530	3.003
3535	2.973
3540	2.964
3545	2.976
3550	3.007
3555	3.125
3560	3.157
3565	3.173
3570	3.109
3575	3.176
3580	3.14
3585	3.276
3590	3.19
3595	3.144
3600	3.333
3605	3.234
3610	3.206
3615	3.153
3620	2.981
3625	3.041
3630	3.08
3635	3.045
3640	3.087
3645	3.185
3650	3.13
3655	3.022
3660	3.004
3665	2.876
3670	2.936
3675	2.825
3680	3.047
3685	3.001
3690	3.138
3695	3.171
3700	3.124
3705	3.183
3710	3.273
3715	3.205
3720	3.265
3725	3.367
3730	3.424
3735	3.337
3740	3.441
3745	3.551
3750	3.393
3755	3.441
3760	3.428
3765	3.511
3770	3.524
3775	3.56
3780	3.553
3785	3.437
3790	3.325
3795	3.545
3800	3.466
3805	3.463
3810	3.57
3815	3.537
3820	3.391
3825	3.483
3830	3.411
3835	3.6
3840	3.548
3845	3.693
3850	3.654
3855	3.68
3860	3.629
3865	3.598
3870	3.57
3875	3.597
3880	3.508
3885	3.542
3890	3.475
3895	3.451
3900	3.361
3905	3.356
3910	3.372
3915	3.381
3920	3.3
3925	3.425
3930	3.437
3935	3.486
3940	3.375
3945	3.374
3950	3.363
3955	3.454
3960	3.339
3965	3.345
3970	3.358
3975	3.415
3980	3.348
3985	3.503
3990	3.437
3995	3.485
4000	3.428
4005	3.504
4010	3.542
4015	3.371
4020	3.423
4025	3.543
4030	3.568
4035	3.589
4040	3.611
4045	3.576
4050	3.521
4055	3.527
4060	3.586
4065	3.473
4070	3.453
4075	3.338
4080	3.341
4085	3.328
4090	3.288
4095	3.337
4100	3.379
4105	3.299
4110	3.449
4115	3.362
4120	3.323
4125	3.434
4130	3.378
4135	3.286
4140	3.283
4145	3.235
4150	3.152
4155	3.361
4160	3.438
4165	3.481
4170	3.45
4175	3.405
4180	3.418
4185	3.473
4190	3.458
4195	3.474
4200	3.432
4205	3.329
4210	3.512
4215	3.569
4220	3.719
4225	3.615
4230	3.621
4235	3.63
4240	3.535
4245	3.547
4250	3.485
4255	3.542
4260	3.529
4265	3.639
4270	3.59
4275	3.748
4280	3.634
4285	3.75
4290	3.677
4295	3.51
4300	3.661
4305	3.564
4310	3.531
4315	3.484
4320	3.466
4325	3.502
4330	3.477
4335	3.433
4340	3.417
4345	3.348
4350	3.381
4355	3.515
4360	3.592
4365	3.686
4370	3.729
4375	3.814
4380	3.761
4385	3.804
4390	3.651
4395	3.65
4400	3.632
4405	3.578
4410	3.629
4415	3.56
4420	3.64
4425	3.695
4430	3.539
4435	3.46
4440	3.57
4445	3.644
4450	3.634
4455	3.513
4460	3.543
4465	3.531
4470	3.357
4475	3.317
4480	3.325
4485	3.431
4490	3.385
4495	3.401
4500	3.337
4505	3.452
4510	3.21
4515	3.258
4520	3.238
4525	3.256
4530	3.285
4535	3.155
4540	3.246
4545	3.221
4550	3.201
4555	3.142
4560	3.128
4565	3.192
4570	3.208
4575	3.297
4580	3.368
4585	3.329
4590	3.273
4595	3.318
4600	3.452
4605	3.348
4610	3.366
4615	3.358
4620	3.453
4625	3.402
4630	3.506
4635	3.428
4640	3.412
4645	3.38
4650	3.352
4655	3.35
4660	3.377
4665	3.388
4670	3.271
4675	3.192
4680	3.307
4685	3.163
4690	3.141
4695	3.255
4700	3.139
4705	3.222
4710	3.193
4715	3.163
4720	3.303
4725	3.222
4730	3.291
4735	3.17
4740	3.238
4745	3.173
4750	3.366
4755	3.243
4760	3.24
4765	3.251
4770	3.276
4775	3.093
4780	3.112
4785	3.216
4790	3.225
4795	3.244
4800	3.222
4805	3.169
4810	3.261
4815	3.243
4820	3.135
4825	3.3
4830	3.219
4835	3.32
4840	3.33
4845	3.296
4850	3.219
4855	3.322
4860	3.201
4865	3.341
4870	3.277
4875	3.29
4880	3.308
4885	3.338
4890	3.319
4895	3.253
4900	3.278
4905	3.31
4910	3.307
4915	3.268
4920	3.414
4925	3.368
4930	3.358
4935	3.406
4940	3.43
4945	3.444
4950	3.419
4955	3.378
4960	3.234
4965	3.229
4970	3.357
4975	3.335
4980	3.39
4985	3.499
4990	3.606
4995	3.451
5000	3.518
5005	3.53
5010	3.646
5015	3.566
5020	3.588
5025	3.675
5030	3.597
5035	3.646
5040	3.612
5045	3.608
5050	3.53
5055	3.529
5060	3.608
5065	3.573
5070	3.513
5075	3.362
5080	3.327
5085	3.18
5090	3.206
5095	3.159
5100	3.016
5105	3.064
5110	2.986
5115	3.056
5120	3.144
5125	3.119
5130	3.103
5135	2.981
5140	3.091
5145	3.168
5150	3.284
5155	3.154
5160	3.27
5165	3.209
5170	3.238
5175	3.262
5180	3.181
5185	3.098
5190	3.059
5195	3.034
5200	2.946
5205	3.034
5210	2.997
5215	2.988
5220	3.05
5225	3.115
5230	2.966
5235	3.028
5240	2.963
5245	2.967
5250	2.823
5255	2.811
5260	2.958
5265	2.925
5270	3.074
5275	3.063
5280	3.164
5285	3.222
5290	3.289
5295	3.228
5300	3.254
5305	3.363
5310	3.26
5315	3.306
5320	3.202
5325	3.253
5330	3.285
5335	3.164
5340	3.356
5345	3.154
5350	3.226
5355	3.204
5360	3.334
5365	3.369
5370	3.254
5375	3.295
5380	3.365
5385	3.356
5390	3.396
5395	3.464
5400	3.367
5405	3.529
5410	3.474
5415	3.637
5420	3.588
5425	3.471
5430	3.519
5435	3.528
5440	3.347
5445	3.329
5450	3.247
5455	3.163
5460	3.298
5465	3.314
5470	3.289
5475	3.334
5480	3.098
5485	3.196
5490	3.085
5495	3.069
5500	3.13
5505	2.962
5510	2.997
5515	2.957
5520	2.999
5525	2.906
5530	2.872
5535	2.939
5540	2.952
5545	2.895
5550	2.826
5555	3.087
5560	3.088
5565	3.023
5570	3.053
5575	3.107
5580	3.131
5585	3.124
5590	3.059
5595	3.129
5600	3.244
5605	3.249
5610	3.29
5615	3.187
5620	3.187
5625	3.308
5630	3.193
5635	3.184
5640	3.258
5645	3.155
5650	3.036
5655	3.178
5660	3.107
5665	3.113
5670	3.104
5675	3.017
5680	2.877
5685	2.91
5690	2.868
5695	2.971
5700	3.017
5705	2.924
5710	3.188
5715	3.064
5720	3.171
5725	3.294
5730	3.336
5735	3.396
5740	3.318
5745	3.285
5750	3.249
5755	3.222
5760	3.121
5765	3.179
5770	3.181
5775	3.087
5780	3.169
5785	3.343
5790	3.407
5795	3.326
5800	3.275
5805	3.198
5810	3.162
5815	3.137
5820	3.055
5825	3.071
5830	3.107
5835	3.134
5840	3.049
5845	3.055
5850	2.889
5855	2.937
5860	3.059
5865	2.916
5870	2.9
5875	2.954
5880	2.913
5885	2.796
5890	2.852
5895	2.687
5900	2.733
5905	2.719
5910	2.693
5915	2.886
5920	2.869
5925	2.894
5930	2.911
5935	3.044
5940	3.011
5945	3.021
5950	3.154
5955	3.086
5960	3.189
5965	3.206
5970	3.193
5975	3.098
5980	3.237
5985	3.329
5990	3.363
5995	3.448
6000	3.442
6005	3.583
6010	3.564
6015	3.552
6020	3.409
6025	3.482
6030	3.496
6035	3.39
6040	3.374
6045	3.244
6050	3.221
6055	3.216
6060	3.233
6065	3.303
6070	3.258
6075	3.306
6080	3.299
6085	3.4
6090	3.351
6095	3.427
6100	3.324
6105	3.344
6110	3.426
6115	3.402
6120	3.457
6125	3.494
6130	3.299
6135	3.41
6140	3.455
6145	3.471
6150	3.457
6155	3.58
6160	3.618
6165	3.602
6170	3.648
6175	3.728
6180	3.58
6185	3.62
6190	3.592
6195	3.628
6200	3.679
6205	3.727
6210	3.769
6215	3.764
6220	3.724
6225	3.655
6230	3.805
6235	3.783
6240	3.808
6245	3.832
6250	3.972
6255	3.863
6260	3.861
6265	3.891
6270	3.612
6275	3.733
6280	3.751
6285	3.657
6290	3.657
6295	3.45
6300	3.488
6305	3.46
6310	3.508
6315	3.467
6320	3.451
6325	3.359
6330	3.333
6335	3.273
6340	3.305
6345	3.258
6350	3.215
6355	3.247
6360	3.111
6365	3.121
6370	3.039
6375	3.0
6380	3.117
6385	3.16
6390	3.011
6395	3.047
6400	3.137
6405	3.084
6410	3.142
6415	3.079
6420	3.118
6425	3.149
6430	3.207
6435	3.249
6440	3.34
6445	3.323
6450	3.298
6455	3.161
6460	3.202
6465	3.18
6470	3.034
6475	3.103
6480	3.033
6485	3.155
6490	3.103
6495	3.059
6500	3.104
6505	3.141
6510	3.163
6515	3.062
6520	3.171
6525	3.382
6530	3.331
6535	3.338
6540	3.518
6545	3.522
6550	3.47
6555	3.479
6560	3.465
6565	3.364
6570	3.254
6575	3.358
6580	3.507
6585	3.332
6590	3.394
6595	3.22
6600	3.303
6605	3.323
6610	3.365
6615	3.374
6620	3.256
6625	3.146
6630	3.218
6635	3.179
6640	3.291
6645	3.385
6650	3.488
6655	3.46
6660	3.372
6665	3.32
6670	3.363
6675	3.373
6680	3.3
6685	3.464
6690	3.453
6695	3.501
6700	3.547
6705	3.574
6710	3.678
6715	3.652
6720	3.671
6725	3.745
6730	3.788
6735	3.854
6740	3.797
6745	3.726
6750	3.732
6755	3.784
6760	3.827
6765	3.85
6770	3.82
6775	3.652
6780	3.724
6785	3.878
6790	3.652
6795	3.602
6800	3.564
6805	3.494
6810	3.604
6815	3.719
6820	3.68
6825	3.568
6830	3.574
6835	3.631
6840	3.661
6845	3.625
6850	3.583
6855	3.594
6860	3.549
6865	3.553
6870	3.456
6875	3.425
6880	3.519
6885	3.448
6890	3.553
6895	3.498
6900	3.547
6905	3.484
6910	3.626
6915	3.523
6920	3.66
6925	3.66
6930	3.656
6935	3.629
6940	3.642
6945	3.552
6950	3.726
6955	3.704
6960	3.873
6965	3.883
6970	3.876
6975	3.816
6980	3.851
6985	3.785
6990	3.789
6995	3.92
